revision,unique_types,entropy
75831,3,0.356
75832,1,0.0
75833,8,0.679
75834,2,0.249
75836,2,0.185
75838,1,0.0
75839,1,0.0
75841,1,0.0
75843,3,0.222
75844,0,0.0
75845,8,0.625
75846,6,0.569
75849,1,0.0
75850,1,0.0
75851,7,0.633
75853,1,0.0
75854,4,0.512
75857,14,0.739
75858,1,0.0
75862,4,0.499
75863,4,0.395
75864,12,0.705
75868,1,0.0
75869,7,0.676
75870,8,0.737
75871,5,0.562
75872,2,0.249
75873,5,0.562
75874,1,0.0
75875,0,0.0
75876,4,0.458
75877,1,0.0
75879,7,0.655
75880,1,0.0
75882,4,0.344
75883,7,0.547
75885,1,0.0
75888,2,0.256
75890,2,0.235
75891,1,0.0
75892,4,0.443
75893,6,0.288
75894,2,0.256
75896,5,0.412
75898,5,0.563
75899,9,0.648
75900,9,0.619
75901,15,0.613
75902,1,0.0
75909,1,0.0
75910,5,0.554
75911,2,0.235
75917,2,0.256
75919,11,0.683
75921,1,0.0
75925,4,0.464
75926,8,0.672
75933,1,0.0
75935,9,0.651
75936,9,0.575
75937,7,0.538
75938,5,0.488
75939,1,0.0
75942,2,0.235
75944,11,0.661
75946,15,0.572
75947,2,0.208
75948,9,0.682
75949,1,0.0
75954,4,0.395
75956,2,0.235
75960,4,0.467
75962,6,0.607
75964,7,0.603
75965,2,0.221
75966,9,0.697
75971,1,0.0
75973,1,0.0
75975,13,0.747
75976,6,0.533
75977,4,0.491
75985,8,0.587
75987,12,0.732
75989,3,0.384
75992,5,0.56
75994,5,0.548
75997,5,0.485
75998,3,0.351
75999,3,0.406
76001,15,0.588
76006,7,0.697
76008,4,0.331
76010,2,0.151
76012,1,0.0
76015,3,0.353
76018,2,0.208
76019,11,0.627
76020,13,0.658
76027,3,0.198
76028,3,0.348
76029,1,0.0
76030,9,0.581
76032,1,0.0
76036,1,0.0
76041,4,0.464
76044,11,0.533
76051,1,0.0
76053,2,0.249
76058,6,0.209
76059,8,0.546
76060,0,0.0
76061,9,0.713
76067,5,0.556
76072,14,0.705
76081,5,0.509
76083,9,0.532
76087,10,0.618
76089,1,0.0
76092,6,0.417
76093,3,0.336
76094,7,0.509
76095,2,0.166
76096,1,0.0
76097,9,0.637
76103,7,0.612
76108,1,0.0
76109,1,0.0
76115,7,0.625
76118,6,0.596
76122,3,0.356
76126,4,0.491
76127,5,0.548
76128,9,0.693
76130,2,0.208
76131,2,0.235
76134,0,0.0
76135,0,0.0
76136,4,0.448
76141,2,0.235
76142,1,0.0
76143,5,0.512
76148,7,0.339
76150,4,0.424
76151,10,0.746
76153,1,0.0
76157,10,0.6
76158,9,0.327
76160,10,0.641
76165,4,0.432
76166,1,0.0
76168,4,0.161
76175,10,0.367
76176,7,0.632
76179,6,0.563
76182,2,0.252
76184,1,0.0
76185,15,0.717
76186,4,0.331
76189,1,0.0
76192,1,0.0
76193,4,0.331
76194,15,0.728
76203,4,0.309
76206,14,0.76
76211,10,0.627
76212,5,0.524
76213,3,0.406
76214,1,0.0
76215,1,0.0
76222,1,0.0
76223,7,0.627
76224,8,0.715
76225,2,0.256
76226,7,0.399
76227,6,0.64
76228,2,0.185
76229,1,0.0
76230,2,0.256
76231,4,0.351
76232,15,0.625
76233,2,0.235
76234,8,0.36
76236,1,0.0
76240,1,0.0
76241,2,0.256
76243,4,0.385
76244,3,0.088
76246,12,0.662
76248,4,0.396
76250,15,0.677
76251,1,0.0
76252,1,0.0
76253,2,0.235
76254,1,0.0
76256,6,0.521
76259,1,0.0
76261,2,0.235
76263,10,0.553
76264,6,0.402
76265,5,0.443
76266,6,0.627
76267,7,0.555
76269,2,0.256
76270,1,0.0
76272,1,0.0
76287,3,0.326
76293,5,0.576
76294,3,0.355
76295,7,0.633
76296,4,0.431
76297,4,0.512
76316,5,0.456
76318,4,0.451
76321,3,0.371
76337,3,0.384
76338,2,0.235
76344,6,0.389
76345,4,0.19
76346,1,0.0
76348,3,0.313
76358,7,0.468
76359,9,0.714
76368,2,0.252
76370,2,0.235
76372,11,0.766
76374,2,0.235
76375,6,0.627
76376,3,0.406
76405,2,0.256
76449,1,0.0
76454,4,0.488
76484,1,0.0
76704,6,0.64
76709,1,0.0
76711,1,0.0
76714,6,0.569
76725,3,0.373
76727,2,0.235
76729,1,0.0
76734,12,0.809
76739,5,0.32
76740,6,0.429
76750,2,0.235
76751,2,0.235
76754,0,0.0
76757,4,0.251
76766,8,0.687
76778,5,0.456
76793,5,0.385
76794,2,0.198
76802,2,0.166
76805,3,0.034
76810,3,0.39
76811,1,0.0
76812,8,0.417
76815,3,0.32
76817,4,0.426
76826,2,0.256
76827,0,0.0
76829,6,0.247
76830,4,0.488
76835,0,0.0
76837,2,0.235
76840,9,0.637
76841,5,0.526
76848,3,0.406
76874,11,0.355
76882,5,0.444
76883,2,0.235
76885,7,0.668
76888,0,0.0
76889,0,0.0
76890,2,0.256
76892,4,0.492
76898,3,0.174
76908,3,0.406
76913,4,0.512
76914,6,0.577
76917,8,0.715
76921,2,0.256
76922,0,0.0
76925,2,0.235
76942,1,0.0
76944,5,0.517
76962,6,0.417
76978,0,0.0
76987,1,0.0
76989,2,0.256
76990,1,0.0
77005,5,0.524
77014,2,0.139
77019,5,0.372
77020,0,0.0
77030,2,0.251
77033,5,0.552
77049,3,0.406
77050,7,0.688
77056,2,0.203
77065,2,0.235
77068,1,0.0
77070,4,0.491
77071,4,0.458
77086,4,0.499
77087,2,0.208
77089,3,0.28
77099,3,0.338
77100,3,0.384
77110,2,0.256
77113,5,0.531
77114,1,0.0
77117,3,0.317
77119,2,0.208
77132,3,0.373
77134,1,0.0
77137,9,0.466
77141,3,0.353
77145,5,0.571
77146,4,0.492
77147,5,0.506
77149,9,0.653
77152,10,0.578
77153,7,0.518
77154,10,0.402
77155,3,0.073
77158,1,0.0
77166,6,0.492
77168,7,0.587
77169,7,0.571
77170,3,0.406
77171,8,0.597
77173,5,0.517
77175,5,0.523
77180,8,0.655
77181,4,0.488
77186,6,0.607
77187,1,0.0
77200,2,0.256
77204,3,0.278
77212,1,0.0
77217,0,0.0
77226,7,0.474
77227,5,0.415
77228,6,0.457
77230,2,0.166
77231,3,0.406
77232,5,0.565
77237,4,0.341
77242,1,0.0
77246,3,0.406
77248,3,0.406
77252,1,0.0
77262,8,0.667
77263,3,0.406
77269,1,0.0
77274,0,0.0
77283,6,0.591
77284,1,0.0
77285,6,0.324
77286,8,0.374
77287,0,0.0
77289,5,0.576
77290,4,0.317
77291,3,0.384
77297,4,0.395
77312,0,0.0
77314,4,0.492
77316,1,0.0
77321,5,0.527
77323,8,0.69
77324,4,0.492
77325,2,0.221
77330,7,0.236
77340,7,0.672
77341,11,0.664
77343,2,0.221
77344,6,0.584
77345,3,0.394
77346,3,0.384
77347,4,0.47
77353,14,0.617
77354,15,0.631
77355,5,0.453
77356,4,0.37
77357,8,0.615
77358,8,0.594
77359,2,0.235
77360,5,0.485
77361,8,0.676
77362,4,0.467
77363,13,0.683
77364,4,0.402
77365,1,0.0
77366,4,0.492
77367,6,0.626
77368,2,0.256
77369,3,0.384
77371,1,0.0
77372,1,0.0
77374,1,0.0
77375,1,0.0
77376,1,0.0
77377,3,0.332
77378,0,0.0
77379,2,0.235
77380,1,0.0
77382,1,0.0
77384,1,0.0
77386,4,0.451
77388,2,0.256
77389,1,0.0
77390,7,0.632
77391,9,0.518
77392,7,0.634
77394,15,0.691
77395,4,0.477
77397,1,0.0
77398,7,0.556
77399,8,0.641
77401,1,0.0
77403,14,0.677
77404,5,0.482
77407,9,0.684
77408,1,0.0
77409,3,0.317
77410,3,0.384
77412,4,0.464
77413,6,0.513
77414,4,0.393
77415,15,0.667
77416,7,0.554
77418,2,0.235
77419,5,0.501
77421,2,0.235
77424,1,0.0
77425,1,0.0
77426,7,0.701
77427,7,0.41
77429,14,0.634
77431,6,0.619
77432,6,0.602
77433,2,0.256
77434,13,0.632
77435,5,0.42
77436,2,0.134
77438,5,0.466
77439,7,0.565
77440,3,0.353
77441,1,0.0
77442,4,0.458
77443,2,0.256
77444,1,0.0
77445,3,0.384
77446,4,0.467
77448,4,0.491
77450,15,0.478
77451,1,0.0
77452,3,0.39
77453,1,0.0
77455,3,0.39
77456,5,0.531
77457,4,0.424
77459,2,0.235
77460,5,0.581
77461,8,0.558
77462,7,0.642
77463,15,0.577
77464,6,0.542
77465,4,0.472
77467,1,0.0
77468,2,0.235
77471,1,0.0
77476,11,0.663
77484,1,0.0
77487,1,0.0
77495,3,0.254
77498,3,0.302
77502,3,0.406
77503,4,0.459
77514,5,0.512
77515,3,0.351
77519,2,0.256
77530,3,0.262
77536,4,0.413
77537,1,0.0
77539,1,0.0
77541,3,0.384
77544,4,0.435
77547,2,0.206
77549,1,0.0
77550,1,0.0
77552,10,0.74
77556,4,0.366
77559,6,0.435
77560,4,0.464
77579,3,0.406
77599,1,0.0
77630,1,0.0
77638,1,0.0
77652,1,0.0
77658,5,0.571
77659,12,0.699
77660,3,0.39
77666,1,0.0
77669,2,0.185
77670,4,0.499
77677,3,0.384
77680,1,0.0
77682,1,0.0
77683,5,0.509
77687,2,0.208
77693,3,0.406
77694,1,0.0
77699,0,0.0
77706,2,0.208
77707,1,0.0
77714,4,0.473
77715,5,0.305
77719,3,0.406
77722,4,0.486
77755,6,0.64
77764,4,0.448
77775,8,0.423
77776,10,0.655
77778,1,0.0
77779,4,0.499
77780,2,0.235
77781,2,0.256
77793,5,0.504
77795,6,0.341
77806,1,0.0
77816,14,0.277
77817,14,0.247
77822,5,0.32
77824,11,0.566
77825,1,0.0
77826,2,0.256
77829,4,0.512
77840,2,0.256
77843,6,0.594
77844,5,0.485
77845,4,0.464
77846,5,0.594
77848,5,0.575
77849,4,0.476
77850,4,0.459
77853,7,0.502
77854,0,0.0
77857,3,0.384
77858,1,0.0
77860,1,0.0
77863,1,0.0
77864,1,0.0
77870,5,0.336
77871,4,0.143
77884,11,0.608
77885,1,0.0
77886,15,0.745
77887,4,0.464
77890,3,0.406
77892,4,0.472
77893,4,0.512
77894,2,0.256
77898,3,0.313
77903,2,0.256
77904,2,0.134
77905,5,0.576
77907,6,0.548
77915,8,0.675
77917,8,0.6
77919,1,0.0
77922,2,0.256
77930,5,0.589
77932,1,0.0
77941,1,0.0
77946,9,0.679
77949,5,0.505
77950,6,0.562
77952,2,0.256
77958,1,0.0
77976,4,0.491
77978,6,0.585
77979,3,0.39
77980,5,0.513
77985,5,0.546
77986,6,0.616
77989,2,0.208
77993,4,0.237
78006,2,0.166
78007,9,0.328
78012,2,0.235
78016,9,0.647
78017,2,0.256
78018,1,0.0
78043,2,0.235
78046,3,0.384
78065,8,0.452
78066,3,0.406
78068,4,0.492
78082,2,0.256
78085,2,0.256
78086,7,0.624
78087,4,0.491
78088,5,0.543
78090,4,0.432
78092,6,0.603
78093,2,0.249
78095,2,0.256
78098,9,0.735
78099,2,0.256
78100,1,0.0
78102,1,0.0
78107,5,0.478
78114,3,0.406
78115,4,0.431
78117,9,0.634
78122,0,0.0
78124,4,0.443
78125,3,0.28
78128,3,0.178
78129,4,0.21
78130,10,0.431
78133,2,0.256
78135,2,0.185
78142,2,0.185
78149,4,0.492
78151,4,0.512
78155,6,0.567
78157,7,0.474
78158,9,0.435
78159,7,0.622
78164,7,0.52
78165,8,0.663
78173,2,0.235
78188,1,0.0
78189,5,0.527
78194,6,0.185
78196,5,0.416
78197,2,0.256
78202,8,0.67
78203,2,0.139
78204,3,0.268
78207,2,0.221
78209,2,0.256
78215,4,0.499
78223,2,0.256
78227,1,0.0
78229,6,0.466
78248,0,0.0
78249,1,0.0
78254,3,0.373
78260,3,0.406
78270,6,0.585
78272,3,0.398
78274,5,0.542
78275,5,0.478
78277,0,0.0
78280,2,0.256
78282,3,0.39
78283,4,0.491
78284,4,0.347
78286,3,0.301
78290,1,0.0
78294,8,0.355
78296,1,0.0
78299,2,0.256
78320,1,0.0
78325,4,0.421
78329,4,0.492
78330,7,0.681
78341,5,0.428
78342,8,0.366
78343,8,0.366
78344,6,0.586
78345,6,0.528
78346,7,0.682
78347,6,0.358
78349,1,0.0
78350,6,0.066
78389,8,0.709
78399,1,0.0
78406,5,0.387
78413,11,0.754
78415,4,0.343
78416,4,0.492
78417,4,0.402
78421,9,0.728
78422,7,0.658
78424,9,0.523
78425,4,0.491
78427,5,0.572
78436,6,0.588
78440,2,0.256
78441,1,0.0
78443,5,0.545
78454,9,0.698
78455,7,0.667
78456,8,0.655
78457,8,0.662
78459,4,0.499
78463,1,0.0
78466,4,0.496
78468,2,0.256
78469,1,0.0
78470,2,0.256
78472,10,0.541
78473,1,0.0
78483,1,0.0
78484,4,0.154
78485,2,0.235
78492,11,0.236
78495,1,0.0
78509,1,0.0
78514,1,0.0
78516,1,0.0
78530,2,0.244
78531,4,0.441
78533,4,0.47
78537,8,0.585
78538,4,0.142
78539,3,0.32
78544,3,0.298
78576,2,0.208
78583,4,0.365
78601,3,0.36
78606,4,0.491
78608,3,0.367
78609,6,0.484
78610,1,0.0
78612,0,0.0
78613,9,0.654
78614,10,0.346
78615,8,0.621
78618,0,0.0
78619,6,0.592
78621,7,0.574
78622,1,0.0
78623,5,0.55
78627,2,0.235
78633,2,0.256
78634,3,0.351
78635,2,0.256
78636,3,0.4
78637,7,0.638
78638,8,0.547
78645,2,0.256
78646,6,0.62
78659,3,0.384
78660,5,0.562
78661,3,0.406
78664,5,0.289
78672,6,0.591
78675,7,0.313
78689,2,0.256
78692,8,0.597
78693,1,0.0
78694,3,0.384
78715,6,0.617
78716,6,0.435
78720,9,0.74
78721,5,0.515
78722,9,0.728
78723,4,0.459
78729,2,0.256
78733,2,0.256
78748,3,0.373
78750,4,0.512
78772,1,0.0
78794,3,0.384
78799,7,0.642
78800,5,0.43
78801,3,0.398
78815,1,0.0
78821,1,0.0
78822,2,0.134
78835,1,0.0
78838,1,0.0
78840,2,0.235
78843,3,0.356
78844,3,0.406
78845,5,0.46
78846,1,0.0
78855,5,0.552
78867,4,0.426
78868,7,0.456
78878,2,0.256
78887,3,0.198
78894,7,0.442
78907,2,0.256
78912,5,0.527
78915,3,0.373
78934,1,0.0
78950,12,0.595
78952,3,0.174
78955,2,0.256
78958,9,0.633
78968,1,0.0
78990,1,0.0
78992,7,0.627
79005,1,0.0
79009,2,0.256
79078,1,0.0
79102,2,0.185
79147,2,0.235
79172,2,0.235
79174,6,0.551
79358,0,0.0
79359,1,0.0
79373,3,0.384
79378,2,0.235
79382,2,0.256
79384,9,0.685
79385,7,0.231
79386,8,0.156
79387,10,0.405
79388,2,0.208
79389,7,0.653
79390,8,0.675
79391,1,0.0
79408,2,0.185
79409,6,0.587
79410,11,0.574
79413,3,0.384
79414,5,0.245
79415,3,0.272
79418,3,0.223
79420,9,0.764
79424,4,0.449
79425,7,0.632
79426,8,0.656
79434,1,0.0
79435,7,0.471
79440,6,0.496
79443,5,0.563
79445,6,0.1
79446,1,0.0
79447,6,0.617
79451,7,0.657
79452,4,0.492
79460,1,0.0
79469,4,0.446
79474,3,0.32
79478,2,0.256
79482,5,0.562
79483,9,0.635
79486,4,0.441
79487,5,0.489
79488,3,0.404
79490,7,0.621
79491,4,0.387
79507,6,0.596
79515,3,0.188
79533,4,0.117
79538,3,0.384
79544,1,0.0
79545,2,0.166
79547,5,0.277
79554,5,0.552
79556,7,0.371
79564,4,0.225
79569,8,0.653
79570,2,0.235
79571,3,0.28
79574,1,0.0
79590,4,0.472
79595,5,0.576
79597,13,0.82
79603,6,0.608
79605,3,0.406
79608,6,0.559
79614,5,0.576
79615,1,0.0
79617,6,0.516
79618,4,0.169
79626,6,0.188
79628,1,0.0
79629,0,0.0
79630,2,0.208
79631,1,0.0
79633,5,0.513
79635,4,0.512
79636,5,0.242
79641,1,0.0
79642,6,0.641
79643,3,0.384
79645,0,0.0
79646,1,0.0
79649,1,0.0
79650,0,0.0
79651,1,0.0
79677,6,0.626
79680,2,0.256
79692,1,0.0
79695,6,0.646
79696,0,0.0
79721,2,0.256
79733,2,0.235
79734,10,0.415
79771,6,0.619
79777,2,0.256
79778,10,0.601
79779,5,0.291
79781,2,0.235
79782,6,0.619
79788,2,0.256
79793,6,0.465
79811,0,0.0
79812,6,0.483
79813,3,0.406
79814,2,0.249
79815,4,0.459
79816,5,0.561
79820,4,0.41
79836,2,0.256
79840,0,0.0
79844,4,0.431
79845,0,0.0
79853,3,0.209
79863,0,0.0
79869,3,0.39
79873,7,0.572
79877,4,0.424
79878,9,0.664
79891,1,0.0
79901,3,0.384
79902,2,0.235
79904,3,0.384
79905,9,0.726
79910,1,0.0
79911,1,0.0
79912,2,0.235
79923,1,0.0
79925,4,0.472
79926,2,0.256
79927,5,0.582
79931,6,0.53
79933,1,0.0
79934,3,0.174
79937,0,0.0
79951,2,0.256
79978,0,0.0
79981,8,0.416
79985,1,0.0
79990,4,0.459
79996,9,0.662
80000,3,0.353
80018,2,0.256
80020,0,0.0
80023,0,0.0
80025,0,0.0
80026,4,0.492
80028,5,0.392
80032,1,0.0
80033,1,0.0
80035,5,0.542
80036,5,0.263
80037,3,0.373
80045,6,0.614
80058,2,0.018
80059,2,0.235
80061,1,0.0
80062,4,0.448
80064,5,0.56
80065,1,0.0
80066,1,0.0
80067,8,0.595
80068,6,0.584
80069,4,0.492
80070,10,0.645
80071,5,0.545
80072,7,0.698
80074,9,0.609
80075,9,0.7
80076,1,0.0
80077,6,0.632
80079,7,0.587
80080,0,0.0
80081,2,0.256
80082,3,0.39
80083,3,0.272
80085,8,0.512
80086,5,0.488
80087,1,0.0
80088,7,0.653
80089,3,0.318
80090,1,0.0
80091,9,0.755
80092,6,0.319
80093,6,0.327
80094,8,0.604
80095,4,0.484
80096,6,0.594
80097,4,0.459
80098,8,0.661
80100,5,0.576
80101,6,0.514
80115,4,0.433
80121,4,0.492
80136,2,0.235
80141,9,0.707
80152,2,0.216
80153,0,0.0
80154,8,0.592
80157,2,0.256
80159,10,0.629
80161,3,0.294
80167,3,0.39
80169,4,0.43
80171,1,0.0
80172,2,0.235
80173,0,0.0
80180,4,0.512
80181,1,0.0
80202,7,0.247
80203,5,0.359
80205,2,0.252
80212,8,0.638
80213,8,0.646
80215,3,0.384
80218,1,0.0
80222,8,0.517
80228,4,0.196
80229,6,0.641
80230,4,0.492
80236,2,0.075
80240,2,0.185
80243,2,0.256
80256,5,0.517
80259,6,0.566
80261,1,0.0
80262,3,0.371
80263,3,0.384
80266,4,0.496
80271,8,0.728
80274,1,0.0
80275,5,0.287
80291,11,0.344
80300,4,0.305
80307,3,0.384
80308,4,0.5
80310,4,0.499
80338,5,0.544
80343,1,0.0
80351,5,0.367
80352,2,0.256
80353,4,0.459
80357,2,0.256
80360,7,0.548
80364,1,0.0
80365,11,0.614
80366,1,0.0
80367,2,0.151
80370,1,0.0
80375,7,0.558
80376,1,0.0
80377,2,0.256
80378,11,0.654
80379,0,0.0
80380,6,0.392
80384,2,0.208
80387,4,0.418
80389,3,0.366
80390,1,0.0
80393,1,0.0
80401,9,0.454
80402,4,0.463
80404,9,0.632
80413,1,0.0
80415,5,0.576
80420,5,0.526
80424,2,0.208
80425,5,0.504
80426,6,0.596
80427,2,0.256
80428,1,0.0
80429,3,0.353
80431,3,0.367
80433,5,0.368
80435,4,0.163
80440,2,0.256
80442,8,0.291
80443,9,0.483
80462,2,0.256
80463,2,0.235
80466,6,0.626
80467,6,0.326
80468,5,0.335
80470,2,0.235
80472,6,0.454
80474,1,0.0
80477,0,0.0
80481,4,0.426
80483,6,0.493
80486,6,0.184
80490,1,0.0
80496,1,0.0
80502,1,0.0
80504,0,0.0
80505,6,0.57
80506,3,0.033
80507,6,0.541
80512,7,0.623
80518,4,0.327
80521,1,0.0
80522,3,0.384
80525,1,0.0
80526,4,0.062
80527,10,0.544
80540,4,0.491
80541,4,0.459
80542,2,0.254
80543,7,0.421
80547,3,0.384
80548,3,0.39
80556,7,0.642
80557,4,0.469
80559,1,0.0
80560,3,0.406
80561,4,0.255
80562,2,0.256
80565,3,0.406
80566,2,0.256
80567,1,0.0
80569,1,0.0
80571,3,0.406
80586,8,0.714
80587,1,0.0
80591,5,0.545
80592,6,0.602
80593,7,0.662
80594,1,0.0
80609,3,0.398
80610,8,0.723
80611,3,0.384
80612,5,0.552
80614,6,0.563
80615,4,0.473
80616,4,0.426
80617,6,0.579
80621,5,0.575
80622,6,0.214
80623,8,0.378
80624,10,0.494
80625,7,0.404
80626,3,0.351
80627,8,0.683
80630,4,0.36
80631,9,0.115
80632,9,0.422
80633,7,0.605
80634,4,0.294
80639,5,0.578
80640,5,0.374
80641,7,0.497
80648,8,0.572
80649,2,0.256
80650,12,0.637
80651,4,0.512
80657,2,0.235
80658,6,0.48
80660,2,0.235
80661,3,0.384
80664,1,0.0
80670,8,0.669
80674,3,0.351
80695,5,0.584
80699,0,0.0
80700,3,0.384
80701,6,0.401
80704,1,0.0
80708,4,0.435
80731,9,0.536
80733,1,0.0
80735,1,0.0
80737,6,0.603
80742,3,0.336
80743,1,0.0
80744,12,0.442
80748,12,0.442
80769,1,0.0
80771,4,0.484
80773,3,0.398
80775,7,0.362
80779,1,0.0
80780,7,0.604
80782,0,0.0
80785,2,0.166
80786,8,0.727
80787,2,0.256
80790,3,0.384
80797,5,0.416
80798,2,0.208
80802,1,0.0
80803,9,0.458
80814,1,0.0
80816,6,0.645
80817,4,0.351
80819,7,0.651
80820,5,0.359
80840,1,0.0
80841,9,0.722
80842,7,0.577
80847,6,0.602
80849,1,0.0
80850,5,0.326
80859,1,0.0
80863,2,0.256
80866,9,0.544
80867,5,0.562
80871,1,0.0
80875,6,0.619
80877,2,0.256
80879,5,0.594
80881,7,0.303
80882,2,0.235
80884,3,0.406
80886,3,0.406
80889,2,0.235
80890,1,0.0
80900,4,0.215
80903,8,0.569
80904,2,0.256
80910,9,0.718
80911,3,0.232
80917,0,0.0
80922,3,0.406
80944,5,0.315
80945,1,0.0
80946,11,0.674
80948,1,0.0
80957,6,0.595
80958,2,0.221
80962,8,0.672
80964,4,0.21
80965,7,0.368
80966,2,0.219
80969,3,0.351
80981,2,0.235
80982,2,0.246
80983,4,0.499
80986,2,0.256
80989,2,0.256
80990,5,0.517
80991,5,0.407
80992,8,0.637
80993,3,0.272
80994,3,0.219
81001,5,0.478
81013,1,0.0
81017,2,0.235
81024,1,0.0
81028,2,0.235
81029,5,0.334
81030,2,0.256
81031,1,0.0
81033,3,0.36
81038,4,0.512
81041,9,0.569
81042,6,0.368
81044,9,0.612
81058,4,0.499
81059,2,0.256
81061,5,0.401
81062,4,0.274
81063,3,0.264
81070,4,0.492
81072,6,0.605
81074,6,0.605
81077,3,0.296
81078,1,0.0
81079,6,0.427
81082,2,0.235
81084,6,0.573
81085,3,0.384
81091,1,0.0
81095,2,0.249
81105,6,0.605
81107,3,0.406
81119,4,0.47
81124,0,0.0
81126,3,0.373
81128,1,0.0
81131,5,0.571
81132,2,0.256
81133,2,0.235
81136,2,0.235
81138,3,0.254
81139,2,0.256
81140,5,0.543
81144,6,0.625
81146,2,0.235
81151,9,0.653
81166,3,0.39
81186,6,0.622
81189,2,0.235
81190,6,0.628
81196,2,0.235
81201,7,0.553
81204,7,0.617
81205,5,0.494
81257,11,0.685
81263,3,0.384
81271,1,0.0
81272,2,0.235
81273,4,0.492
81279,3,0.384
81280,7,0.661
81281,7,0.616
81282,4,0.491
81283,5,0.56
81286,8,0.507
81288,0,0.0
81289,1,0.0
81296,3,0.373
81297,2,0.256
81298,0,0.0
81299,1,0.0
81300,2,0.151
81302,7,0.667
81303,10,0.638
81304,1,0.0
81305,6,0.485
81310,0,0.0
81313,8,0.626
81317,5,0.576
81318,4,0.424
81327,4,0.512
81328,4,0.484
81329,3,0.371
81330,2,0.256
81331,2,0.235
81332,6,0.582
81334,9,0.74
81336,2,0.235
81354,4,0.472
81355,3,0.353
81361,2,0.235
81365,2,0.256
81367,10,0.699
81368,8,0.697
81374,4,0.484
81384,5,0.543
81385,1,0.0
81387,3,0.406
81389,7,0.414
81390,3,0.373
81391,2,0.235
81392,2,0.235
81395,5,0.562
81397,3,0.398
81408,2,0.235
81412,2,0.235
81415,4,0.491
81416,4,0.491
81417,8,0.652
81418,3,0.384
81419,3,0.384
81420,2,0.256
81422,2,0.256
81424,2,0.185
81426,1,0.0
81437,6,0.635
81452,4,0.448
81457,2,0.185
81458,1,0.0
81459,8,0.594
81474,1,0.0
81491,2,0.235
81503,1,0.0
81512,5,0.378
81513,7,0.64
81515,2,0.256
81519,7,0.26
81550,1,0.0
81552,2,0.235
81554,2,0.166
81556,4,0.492
81557,0,0.0
81558,2,0.235
81559,4,0.365
81562,11,0.808
81572,6,0.641
81573,8,0.698
81574,5,0.49
81582,6,0.64
81586,1,0.0
81587,1,0.0
81588,2,0.256
81589,4,0.347
81590,5,0.572
81591,4,0.492
81592,2,0.256
81596,1,0.0
81609,4,0.492
81612,8,0.73
81617,3,0.39
81619,1,0.0
81626,7,0.646
81628,3,0.406
81634,1,0.0
81641,1,0.0
81644,2,0.256
81648,3,0.39
81692,1,0.0
81696,2,0.235
81703,3,0.28
81713,3,0.297
81717,3,0.384
81724,4,0.459
81772,1,0.0
81784,4,0.472
81785,2,0.256
81795,1,0.0
81803,2,0.252
81829,2,0.256
81860,2,0.208
81868,1,0.0
81998,0,0.0
82007,6,0.584
82015,6,0.59
82016,3,0.39
82018,7,0.293
82019,6,0.156
82020,6,0.214
82021,4,0.5
82022,4,0.369
82023,7,0.539
82024,8,0.131
82025,5,0.535
82027,1,0.0
82030,9,0.573
82031,5,0.576
82035,4,0.364
82042,3,0.332
82045,1,0.0
82046,1,0.0
82052,1,0.0
82054,6,0.553
82055,0,0.0
82056,0,0.0
82059,4,0.491
82073,1,0.0
82079,8,0.421
82080,4,0.28
82084,2,0.256
82085,1,0.0
82089,2,0.256
82093,4,0.448
82095,9,0.738
82096,2,0.208
82097,3,0.384
82098,2,0.256
82099,6,0.598
82104,5,0.221
82109,1,0.0
82112,0,0.0
82113,6,0.451
82114,6,0.609
82121,0,0.0
82125,3,0.371
82127,4,0.328
82128,1,0.0
82129,12,0.647
82130,8,0.573
82133,2,0.256
82134,8,0.611
82138,2,0.076
82142,6,0.266
82144,1,0.0
82146,8,0.43
82150,3,0.291
82152,1,0.0
82153,1,0.0
82154,1,0.0
82158,4,0.492
82165,1,0.0
82172,5,0.556
82175,2,0.256
82192,6,0.515
82205,3,0.406
82207,7,0.699
82209,9,0.516
82216,7,0.453
82230,4,0.499
82231,0,0.0
82233,1,0.0
82255,3,0.384
82256,1,0.0
82261,2,0.106
82262,1,0.0
82263,2,0.256
82265,1,0.0
82291,2,0.235
82292,10,0.651
82293,5,0.454
82294,4,0.487
82297,7,0.667
82298,4,0.145
82301,4,0.491
82303,4,0.476
82307,1,0.0
82308,7,0.514
82320,4,0.491
82321,1,0.0
82323,9,0.71
82325,5,0.472
82333,3,0.278
82335,0,0.0
82336,2,0.256
82345,8,0.622
82346,2,0.256
82347,4,0.492
82348,5,0.428
82351,2,0.193
82352,2,0.235
82354,4,0.347
82356,1,0.0
82357,0,0.0
82359,1,0.0
82386,1,0.0
82391,6,0.603
82396,0,0.0
82398,2,0.235
82403,5,0.481
82405,2,0.256
82409,2,0.235
82411,2,0.256
82412,2,0.235
82414,5,0.542
82415,2,0.166
82417,6,0.403
82418,2,0.256
82419,3,0.406
82420,1,0.0
82422,3,0.332
82423,3,0.384
82424,2,0.256
82443,1,0.0
82445,1,0.0
82446,2,0.256
82448,7,0.654
82453,2,0.256
82454,1,0.0
82455,0,0.0
82458,0,0.0
82460,1,0.0
82461,6,0.534
82467,0,0.0
82468,4,0.512
82469,3,0.384
82472,3,0.373
82473,4,0.421
82475,1,0.0
82479,5,0.571
82481,6,0.609
